src_region,dst_region,edge_weight,edge_type
iAI-b,cMO,0.051704932621601626,cross_hemisphere
iAI-b,cVO,0.0949495657107907,cross_hemisphere
iAI-b,cPAG,0.04907234542869591,cross_hemisphere
iAI-b,cPir,0.03226268250968959,cross_hemisphere
iAI-b,cPrL,0.058878483890761335,cross_hemisphere
iAI-b,cVLThal,0.007149616441382137,cross_hemisphere
iAI-b,cot,0.00989750181083126,cross_hemisphere
iAI-b,cS1,0.012460857974005132,cross_hemisphere
iAI-b,cTeA,0.01810226225894051,cross_hemisphere
iAI-b,cIns,0.011012078631697737,cross_hemisphere
iAIP,cAcb,0.08261246941013942,cross_hemisphere
iAIP,cAI,0.07818026074546078,cross_hemisphere
iAIP,cAI-b,0.041373049590470376,cross_hemisphere
iAIP,cAIP,0.014072820987931103,cross_hemisphere
iAIP,cMDThal,0.010261546370829797,cross_hemisphere
iAIP,cBLP,0.034755338607771816,cross_hemisphere
iAIP,cBLA,0.019708463648535002,cross_hemisphere
iAIP,cCA,0.0484644388961505,cross_hemisphere
iAIP,cLEnt,0.03153805384897965,cross_hemisphere
iAIP,cEnt,0.016015256352556927,cross_hemisphere
iAIP,cDEn,0.017020891376079962,cross_hemisphere
iAIP,cEn,0.012529195036161367,cross_hemisphere
iAIP,cPAG,0.0385330770751122,cross_hemisphere
iAIP,cPRh,0.014195478661751157,cross_hemisphere
iAIP,cPir,0.015286344845609447,cross_hemisphere
iAIP,cVLThal,0.010227973460680651,cross_hemisphere
iAIP,cot,0.018785659462501648,cross_hemisphere
iMDThal,cCg,0.009420421334925681,cross_hemisphere
iMDThal,cAcb,0.19964340555951887,cross_hemisphere
iMDThal,cTC,0.02468542641330728,cross_hemisphere
iMDThal,cAI,0.04712422172197051,cross_hemisphere
iMDThal,cAI-b,0.034595392954162314,cross_hemisphere
iMDThal,cAIP,0.026653156037326705,cross_hemisphere
iMDThal,cMDThal,0.015046249396040646,cross_hemisphere
iMDThal,cDpMe,0.013999079395059712,cross_hemisphere
iMDThal,cBLP,0.025293052010105815,cross_hemisphere
iMDThal,cBLA,0.014982636133812562,cross_hemisphere
iMDThal,cCA,0.01689829141764705,cross_hemisphere
iMDThal,cCl,0.02451373496720487,cross_hemisphere
iMDThal,cCPu,0.18374952518365836,cross_hemisphere
iMDThal,cPnO,0.09092723627595081,cross_hemisphere
iMDThal,cEct,0.007311756060987657,cross_hemisphere
iMDThal,cLEnt,0.02709263545911058,cross_hemisphere
iMDThal,cEnt,0.017714102555515785,cross_hemisphere
iMDThal,cDEn,0.01292330885325608,cross_hemisphere
iMDThal,cEn,0.007647774438254823,cross_hemisphere
iMDThal,cIC,0.012668311526526903,cross_hemisphere
iMDThal,cDP,0.007684196465878877,cross_hemisphere
iMDThal,cMO,0.02593074011696657,cross_hemisphere
iMDThal,cPAG,0.18345641693433834,cross_hemisphere
iMDThal,cPir,0.007147399918989239,cross_hemisphere
iMDThal,cPrL,0.024727319572975165,cross_hemisphere
iMDThal,cVLThal,0.025880414170570482,cross_hemisphere
iMDThal,cVMThal,0.013728047326618338,cross_hemisphere
iMDThal,cSuC,0.012354874900394863,cross_hemisphere
iMDThal,cot,0.0484852348792253,cross_hemisphere
iMDThal,cSuM,0.01955271987530266,cross_hemisphere
iMDThal,cVTA,0.06383752274888164,cross_hemisphere
iDpMe,cDpMe,0.03624346622740941,cross_hemisphere
iDpMe,cIC,0.023276294660954343,cross_hemisphere
iDpMe,cPAG,0.02917755503736057,cross_hemisphere
iDpMe,cSuC,0.029198678629974713,cross_hemisphere
iAu,cAcb,0.01717864088373314,cross_hemisphere
iAu,cAIP,0.012465039698986859,cross_hemisphere
iAu,cAu,0.11911602078017679,cross_hemisphere
iAu,cCPu,0.09569753723627203,cross_hemisphere
iAu,cEct,0.026281709584740548,cross_hemisphere
iAu,cLEnt,0.02141367612737609,cross_hemisphere
iAu,cEnt,0.010855781811052782,cross_hemisphere
iAu,cM1,0.007776345931598431,cross_hemisphere
iAu,cM2,0.01099708065451396,cross_hemisphere
iAu,cM,0.00938928162045662,cross_hemisphere
iAu,cPAG,0.019060708811999387,cross_hemisphere
iAu,cPRh,0.018718513394275313,cross_hemisphere
iAu,cPir,0.011879003022049776,cross_hemisphere
iAu,cS1-b,0.02826917295297732,cross_hemisphere
iAu,cTeA,0.06397743763126901,cross_hemisphere
iAu,cIns,0.013091892240147422,cross_hemisphere
iAu,cV,0.015083971725564298,cross_hemisphere
iBLP,cCg,0.014500219885126205,cross_hemisphere
iBLP,cAcb,0.2294409638558633,cross_hemisphere
iBLP,cAI,0.03485802057570321,cross_hemisphere
iBLP,cAI-b,0.029870735989967215,cross_hemisphere
iBLP,cAIP,0.03389937489762213,cross_hemisphere
iBLP,cBLP,0.07346271237964881,cross_hemisphere
iBLP,cBLA,0.04334971315659955,cross_hemisphere
iBLP,cCA,0.015083107370775815,cross_hemisphere
iBLP,cCl,0.04152876324403843,cross_hemisphere
iBLP,cCPu,0.563685070848275,cross_hemisphere
iBLP,cEct,0.03137209488617571,cross_hemisphere
iBLP,cLEnt,0.015235957559185293,cross_hemisphere
iBLP,cEnt,0.008106906368641689,cross_hemisphere
iBLP,cDEn,0.0531385460563905,cross_hemisphere
iBLP,cEn,0.03057394875042816,cross_hemisphere
iBLP,cM1,0.008143249088778594,cross_hemisphere
iBLP,cM2,0.03224352959824071,cross_hemisphere
iBLP,cM,0.020337184714588605,cross_hemisphere
iBLP,cDP,0.011036658207814815,cross_hemisphere
iBLP,cMO,0.014619894859619053,cross_hemisphere
iBLP,cVO,0.010661648184140423,cross_hemisphere
iBLP,cPRh,0.010505881663590821,cross_hemisphere
iBLP,cPir,0.04331245555553487,cross_hemisphere
iBLP,cPrL,0.027511205637727396,cross_hemisphere
iBLP,cot,0.1051504261742425,cross_hemisphere
iBLP,cTeA,0.03710056344216843,cross_hemisphere
iBLP,cIns,0.007162276266210395,cross_hemisphere
iBLA,cCg,0.007302166750669878,cross_hemisphere
iBLA,cAcb,0.1276439953415854,cross_hemisphere
iBLA,cAI,0.01772979821933834,cross_hemisphere
iBLA,cAI-b,0.015156254773014688,cross_hemisphere
iBLA,cAIP,0.01723416173786293,cross_hemisphere
iBLA,cBLP,0.038066390028827446,cross_hemisphere
iBLA,cBLA,0.022139992944745092,cross_hemisphere
iBLA,cCA,0.007597879150631577,cross_hemisphere
iBLA,cCl,0.021191272669777526,cross_hemisphere
iBLA,cCPu,0.3567375053809274,cross_hemisphere
iBLA,cEct,0.015929692939189066,cross_hemisphere
iBLA,cLEnt,0.007675452077429952,cross_hemisphere
iBLA,cDEn,0.027268084739325807,cross_hemisphere
iBLA,cEn,0.015518381893066459,cross_hemisphere
iBLA,cM2,0.01637913162518008,cross_hemisphere
iBLA,cM,0.010270990591129639,cross_hemisphere
iBLA,cMO,0.0073628667839449454,cross_hemisphere
iBLA,cPir,0.022120565195017615,cross_hemisphere
iBLA,cPrL,0.013942975697730677,cross_hemisphere
iBLA,cot,0.05530783722000162,cross_hemisphere
iBLA,cTeA,0.018891007373919307,cross_hemisphere
iBMA,cAcb,0.06608765929589176,cross_hemisphere
iBMA,cBMA,0.015051746068965083,cross_hemisphere
iBMA,cPMCo,0.02516744284640422,cross_hemisphere
iBMA,cLEnt,0.008485890815353062,cross_hemisphere
iBMA,cPir,0.024778646478111586,cross_hemisphere
iBMA,cot,0.026905412119171194,cross_hemisphere
iCA,cAcb,0.16541142482577653,cross_hemisphere
iCA,cAI,0.013040447108686626,cross_hemisphere
iCA,cAI-b,0.012452095448548674,cross_hemisphere
iCA,cAIP,0.016225590269425782,cross_hemisphere
iCA,cBLP,0.03047563738709152,cross_hemisphere
iCA,cBLA,0.01775568963636056,cross_hemisphere
iCA,cCA,0.010216917059408902,cross_hemisphere
iCA,cCl,0.008810909851480645,cross_hemisphere
iCA,cCPu,0.29415878233788695,cross_hemisphere
iCA,cEct,0.017149665498630274,cross_hemisphere
iCA,cDEn,0.02406873213010705,cross_hemisphere
iCA,cEn,0.013715688161438882,cross_hemisphere
iCA,cM2,0.01135472291195794,cross_hemisphere
iCA,cM,0.008367760910133346,cross_hemisphere
iCA,cMO,0.007204567455778185,cross_hemisphere
iCA,cPir,0.024066401892549265,cross_hemisphere
iCA,cPrL,0.009141420997460657,cross_hemisphere
iCA,cot,0.09171136710947689,cross_hemisphere
iCA,cS2,0.007337564836400387,cross_hemisphere
iCA,cTeA,0.01489368242842185,cross_hemisphere
iCl,cCg,0.020683450406693563,cross_hemisphere
iCl,cMDThal,0.048881499201658005,cross_hemisphere
iCl,cPAG,0.0304383333875979,cross_hemisphere
iCl,cVLThal,0.05945569497463598,cross_hemisphere
iCl,cVMThal,0.007581765839029218,cross_hemisphere
iPMCo,cBMA,0.02198640315007845,cross_hemisphere
iPMCo,cPMCo,0.06927445331328709,cross_hemisphere
iPnO,cTC,0.008171856322903823,cross_hemisphere
iPnO,cDpMe,0.010273368066974457,cross_hemisphere
iPnO,cPnO,0.02170683027133086,cross_hemisphere
iPnO,cHipp,0.027263822476710785,cross_hemisphere
iPnO,cLEnt,0.013545508224567387,cross_hemisphere
iPnO,cEnt,0.011838313300199634,cross_hemisphere
iPnO,cIC,0.01038534112616801,cross_hemisphere
iPnO,cLS,0.008746183974166008,cross_hemisphere
iPnO,cM2,0.008946568370006892,cross_hemisphere
iPnO,cM,0.007764514340825619,cross_hemisphere
iPnO,cMS,0.01357525097471103,cross_hemisphere
iPnO,cPAG,0.068783890836034,cross_hemisphere
iPnO,cVTA,0.021651554411950578,cross_hemisphere
iHipp,cHipp,0.22281975978482965,cross_hemisphere
iHipp,cLDThal,0.007467990727086696,cross_hemisphere
iHipp,cLS,0.05612934857099321,cross_hemisphere
iHipp,cMS,0.01789196240181548,cross_hemisphere
iEct,cAcb,0.01240162004520517,cross_hemisphere
iEct,cEct,0.039796943450033484,cross_hemisphere
iEct,cLEnt,0.02954480075332619,cross_hemisphere
iEct,cEnt,0.01498849371513675,cross_hemisphere
iEct,cPAG,0.022872255821887143,cross_hemisphere
iLEnt,cCg,0.007451626031443535,cross_hemisphere
iLEnt,cAcb,0.07514236324695989,cross_hemisphere
iLEnt,cBLP,0.011189007987859633,cross_hemisphere
iLEnt,cHipp,0.01938642043459786,cross_hemisphere
iLEnt,cEct,0.01261594378991797,cross_hemisphere
iLEnt,cLEnt,0.10492558535736435,cross_hemisphere
iLEnt,cEnt,0.06586638834108097,cross_hemisphere
iLEnt,cDEn,0.006908523429120849,cross_hemisphere
iLEnt,cM2,0.008109677100103714,cross_hemisphere
iLEnt,cPRh,0.009964152791288443,cross_hemisphere
iLEnt,cPir,0.02911916811008205,cross_hemisphere
iLEnt,cot,0.018165972152987462,cross_hemisphere
iEnt,cAcb,0.03896790537195539,cross_hemisphere
iEnt,cHipp,0.02951326270176711,cross_hemisphere
iEnt,cLEnt,0.0646054504453225,cross_hemisphere
iEnt,cEnt,0.059944838595622274,cross_hemisphere
iEnt,cPir,0.014769496867590296,cross_hemisphere
iEnt,cot,0.009164688772774394,cross_hemisphere
iIC,cTC,0.014945817875559497,cross_hemisphere
iIC,cDpMe,0.045668373637108656,cross_hemisphere
iIC,cCPu,0.020613506336865997,cross_hemisphere
iIC,cPnO,0.06535751800512014,cross_hemisphere
iIC,cIC,0.07480379708146676,cross_hemisphere
iIC,cPAG,0.34563491770907884,cross_hemisphere
iIC,cSuC,0.22916869650093344,cross_hemisphere
iIC,cot,0.007336459228010516,cross_hemisphere
iIC,cSN,0.009860549450795548,cross_hemisphere
iIC,cVTA,0.010419628576355611,cross_hemisphere
iLDThal,cCg,0.012086207277837867,cross_hemisphere
iLDThal,cRSC,0.01047476383202915,cross_hemisphere
iLDThal,cRSC-b,0.007007267876303529,cross_hemisphere
iLDThal,cRSA,0.01047476383202915,cross_hemisphere
iCauThal,cDpMe,0.008385854191518199,cross_hemisphere
iCauThal,cHipp,0.018087112996364528,cross_hemisphere
iCauThal,cPAG,0.06746166637075152,cross_hemisphere
iCauThal,cVLThal,0.012741922837660624,cross_hemisphere
iCauThal,cSuC,0.05177161257162428,cross_hemisphere
iLS,cMS,0.028191400829579705,cross_hemisphere
iLS,cPAG,0.025549871181337627,cross_hemisphere
iLS,cot,0.01140363083493228,cross_hemisphere
iMamm,cCg,0.011878751039123924,cross_hemisphere
iMamm,cTC,0.026505968028977422,cross_hemisphere
iMamm,cMDThal,0.02259658342559912,cross_hemisphere
iMamm,cPMCo,0.01752970826202639,cross_hemisphere
iMamm,cPnO,0.013056333514646261,cross_hemisphere
iMamm,cHipp,0.20995554483706308,cross_hemisphere
iMamm,cLEnt,0.015814593224427603,cross_hemisphere
iMamm,cEnt,0.014866366333774214,cross_hemisphere
iMamm,cLS,0.07380743798208729,cross_hemisphere
iMamm,cMS,0.18742913405212644,cross_hemisphere
iMamm,cPAG,0.12311645123644245,cross_hemisphere
iMamm,cPS,0.014579208168588095,cross_hemisphere
iMamm,cVLThal,0.017461461486639754,cross_hemisphere
iMamm,cRSC,0.024125368854012796,cross_hemisphere
iMamm,cRSC-b,0.01636263047507654,cross_hemisphere
iMamm,cRSA,0.024125368854012796,cross_hemisphere
iMamm,cVTA,0.014754784162918788,cross_hemisphere
iM1,cAcb,0.0069567092162552266,cross_hemisphere
iM1,cAI-b,0.025074289746436676,cross_hemisphere
iM1,cDpMe,0.009218048746778944,cross_hemisphere
iM1,cCl,0.023447792416347715,cross_hemisphere
iM1,cCPu,0.600950600714838,cross_hemisphere
iM1,cIC,0.008992493441668713,cross_hemisphere
iM1,cM1,0.4139894640763603,cross_hemisphere
iM1,cM2,0.05428078422414707,cross_hemisphere
iM1,cM,0.2655159248969467,cross_hemisphere
iM1,cPAG,0.01137810510639881,cross_hemisphere
iM1,cVMThal,0.011496692513333833,cross_hemisphere
iM1,cS2,0.12050523904667995,cross_hemisphere
iM1,cS1,0.10574475055215432,cross_hemisphere
iM1,cS1-b,0.039052698506565516,cross_hemisphere
iM1,cIns,0.03412433749351067,cross_hemisphere
iM2,cAcb,0.03910102478709484,cross_hemisphere
iM2,cAI,0.022514721115291545,cross_hemisphere
iM2,cAI-b,0.017530989260791642,cross_hemisphere
iM2,cCl,0.03492837915723432,cross_hemisphere
iM2,cCPu,0.4178070115757425,cross_hemisphere
iM2,cPnO,0.009643809314341747,cross_hemisphere
iM2,cEct,0.020861602479308898,cross_hemisphere
iM2,cLEnt,0.032651369357575726,cross_hemisphere
iM2,cEnt,0.016791953510742672,cross_hemisphere
iM2,cDEn,0.015366038362113456,cross_hemisphere
iM2,cEn,0.00781899333597519,cross_hemisphere
iM2,cM1,0.14315096467931634,cross_hemisphere
iM2,cM2,0.35592636105078973,cross_hemisphere
iM2,cM,0.26066611314837956,cross_hemisphere
iM2,cDP,0.0673668397960207,cross_hemisphere
iM2,cVO,0.030878546401081248,cross_hemisphere
iM2,cPAG,0.039460186489867766,cross_hemisphere
iM2,cPRh,0.021020329562331564,cross_hemisphere
iM2,cPir,0.029252479736265487,cross_hemisphere
iM2,cSuC,0.009360934584330667,cross_hemisphere
iM2,cS1-b,0.011510633433411898,cross_hemisphere
iM2,cTeA,0.01372453490770624,cross_hemisphere
iM,cAcb,0.023284652444055556,cross_hemisphere
iM,cAI,0.013618738673758823,cross_hemisphere
iM,cAI-b,0.021316727848900503,cross_hemisphere
iM,cDpMe,0.007573794532893716,cross_hemisphere
iM,cCl,0.029220719013771827,cross_hemisphere
iM,cCPu,0.5176383786993969,cross_hemisphere
iM,cPnO,0.007971029463544445,cross_hemisphere
iM,cEct,0.013214595155201549,cross_hemisphere
iM,cLEnt,0.016589602267558064,cross_hemisphere
iM,cEnt,0.008474147331028895,cross_hemisphere
iM,cDEn,0.010851176614123385,cross_hemisphere
iM,cIC,0.0071158792504002685,cross_hemisphere
iM,cM1,0.296518446193628,cross_hemisphere
iM,cM2,0.2273048816505349,cross_hemisphere
iM,cM,0.26309684274261,cross_hemisphere
iM,cDP,0.03480624372856953,cross_hemisphere
iM,cVO,0.015675313835296353,cross_hemisphere
iM,cPAG,0.025614374328120686,cross_hemisphere
iM,cPRh,0.0116605635562445,cross_hemisphere
iM,cPir,0.014838079076497968,cross_hemisphere
iM,cSuC,0.007824104479265862,cross_hemisphere
iM,cS2,0.06383956523986267,cross_hemisphere
iM,cS1,0.05563592039791673,cross_hemisphere
iM,cS1-b,0.025469459386367854,cross_hemisphere
iM,cTeA,0.01024109953070873,cross_hemisphere
iM,cIns,0.01886190930339114,cross_hemisphere
iSC,cTC,0.044455572389963324,cross_hemisphere
iSC,cMDThal,0.02285173052420751,cross_hemisphere
iSC,cDpMe,0.05339526164223048,cross_hemisphere
iSC,cIC,0.021692964962331213,cross_hemisphere
iSC,cLDThal,0.2301477214555701,cross_hemisphere
iSC,cCauThal,0.02499564813205092,cross_hemisphere
iSC,cSC,0.05170997049388672,cross_hemisphere
iSC,cPAG,0.4460835460905393,cross_hemisphere
iSC,cVLThal,0.07142942543384585,cross_hemisphere
iSC,cRSC,0.0074215417036709,cross_hemisphere
iSC,cRSA,0.0074215417036709,cross_hemisphere
iSC,cVMThal,0.012397217105094865,cross_hemisphere
iSC,cSuC,0.5246661798023485,cross_hemisphere
iSC,cVTA,0.006994498108755057,cross_hemisphere
iMS,cAcb,0.017309721301868138,cross_hemisphere
iMS,cTC,0.06258275229013224,cross_hemisphere
iMS,cBMA,0.01737710230293963,cross_hemisphere
iMS,cPMCo,0.03220853055908389,cross_hemisphere
iMS,cCPu,0.01572581927588314,cross_hemisphere
iMS,cHipp,0.29733661909104053,cross_hemisphere
iMS,cEct,0.010714612939746168,cross_hemisphere
iMS,cLEnt,0.21861389432092773,cross_hemisphere
iMS,cEnt,0.20804322589255964,cross_hemisphere
iMS,cLS,0.06250797782716186,cross_hemisphere
iMS,cMamm,0.022602147676746,cross_hemisphere
iMS,cPS,0.041768150280805265,cross_hemisphere
iMS,cPir,0.0073577405203424,cross_hemisphere
iMS,cRSC,0.016572263774244367,cross_hemisphere
iMS,cRSC-b,0.011758838263687675,cross_hemisphere
iMS,cRSA,0.016572263774244367,cross_hemisphere
iMS,cot,0.03802496467949055,cross_hemisphere
iMS,cSuM,0.013893199231864035,cross_hemisphere
iDP,cCg,0.03067824570614885,cross_hemisphere
iDP,cAI,0.0338411382551971,cross_hemisphere
iDP,cAI-b,0.029054073145888357,cross_hemisphere
iDP,cMDThal,0.026393190042868588,cross_hemisphere
iDP,cDpMe,0.030269063560544346,cross_hemisphere
iDP,cPnO,0.014419730146009021,cross_hemisphere
iDP,cIC,0.028037506507123566,cross_hemisphere
iDP,cM2,0.30626804213591824,cross_hemisphere
iDP,cM,0.17601080313185583,cross_hemisphere
iDP,cDP,0.33116252529049595,cross_hemisphere
iDP,cMO,0.024542432650335316,cross_hemisphere
iDP,cVO,0.012018235665803999,cross_hemisphere
iDP,cPAG,0.09622343346834608,cross_hemisphere
iDP,cPrL,0.029837951491354382,cross_hemisphere
iDP,cVLThal,0.02124414334418357,cross_hemisphere
iDP,cVMThal,0.011707518054837171,cross_hemisphere
iDP,cSuC,0.024032848359971153,cross_hemisphere
iDP,cS1-b,0.007084407391605445,cross_hemisphere
iDP,cVTA,0.015277528364137934,cross_hemisphere
iMO,cCg,0.08087229811800627,cross_hemisphere
iMO,cAcb,0.18880539267471874,cross_hemisphere
iMO,cAI,0.07097349860473287,cross_hemisphere
iMO,cAI-b,0.06492736273939982,cross_hemisphere
iMO,cAIP,0.021741368082093676,cross_hemisphere
iMO,cBLP,0.011810948268852248,cross_hemisphere
iMO,cBLA,0.007809161124411849,cross_hemisphere
iMO,cCPu,0.2301458604874821,cross_hemisphere
iMO,cEct,0.009551968900071792,cross_hemisphere
iMO,cM2,0.06171389271939112,cross_hemisphere
iMO,cM,0.031799349603230595,cross_hemisphere
iMO,cDP,0.03412403455874338,cross_hemisphere
iMO,cMO,0.179950361858282,cross_hemisphere
iMO,cPir,0.017151446192287104,cross_hemisphere
iMO,cPrL,0.21757176060840164,cross_hemisphere
iMO,cot,0.019166857229674785,cross_hemisphere
iVO,cAI,0.05028213637811356,cross_hemisphere
iVO,cAI-b,0.020818487651198495,cross_hemisphere
iVO,cCl,0.04764635266281945,cross_hemisphere
iVO,cCPu,0.3024053514804175,cross_hemisphere
iVO,cPnO,0.011713693447905267,cross_hemisphere
iVO,cDEn,0.010871151598803652,cross_hemisphere
iVO,cIC,0.007623044230070767,cross_hemisphere
iVO,cM1,0.12240328905018157,cross_hemisphere
iVO,cM,0.06490219695241885,cross_hemisphere
iVO,cDP,0.058883623208938016,cross_hemisphere
iVO,cVO,0.2753746399792546,cross_hemisphere
iVO,cPir,0.046633673255257496,cross_hemisphere
iVO,cVLThal,0.013632564608497003,cross_hemisphere
iVO,cS2,0.009907445910274565,cross_hemisphere
iVO,cS1-b,0.011880880315544415,cross_hemisphere
iVO,cTeA,0.010001910284400032,cross_hemisphere
iPAG,cDpMe,0.013846697112661364,cross_hemisphere
iPAG,cIC,0.013459084232562646,cross_hemisphere
iPAG,cPAG,0.13839622623378328,cross_hemisphere
iPAG,cSuC,0.03201328116747721,cross_hemisphere
iPAG,cot,0.008944946976993,cross_hemisphere
iPAG,cVTA,0.007352898807872841,cross_hemisphere
iPS,cDpMe,0.00700371087599146,cross_hemisphere
iPS,cHipp,0.013688764228896524,cross_hemisphere
iPS,cEct,0.15852534703197965,cross_hemisphere
iPS,cLEnt,0.10495530570958081,cross_hemisphere
iPS,cEnt,0.11782590716090761,cross_hemisphere
iPS,cIC,0.007379389586815322,cross_hemisphere
iPS,cPS,0.04449471314236774,cross_hemisphere
iPS,cTeA,0.01904883440709914,cross_hemisphere
iPRh,cCg,0.039837557428410934,cross_hemisphere
iPRh,cAcb,0.3263159995243263,cross_hemisphere
iPRh,cAI,0.047224380199381355,cross_hemisphere
iPRh,cAI-b,0.043501810567750716,cross_hemisphere
iPRh,cAIP,0.04918855020571439,cross_hemisphere
iPRh,cAu,0.07571166145253373,cross_hemisphere
iPRh,cBLP,0.06884821636798112,cross_hemisphere
iPRh,cBLA,0.059083705044413404,cross_hemisphere
iPRh,cCA,0.036101934127761345,cross_hemisphere
iPRh,cCl,0.05442617501424864,cross_hemisphere
iPRh,cCPu,0.7481128492522525,cross_hemisphere
iPRh,cEct,0.12814213287776222,cross_hemisphere
iPRh,cLEnt,0.013555010151555564,cross_hemisphere
iPRh,cEnt,0.006822996324753182,cross_hemisphere
iPRh,cDEn,0.07051262476271183,cross_hemisphere
iPRh,cEn,0.045980945926048705,cross_hemisphere
iPRh,cLS,0.023457915587899943,cross_hemisphere
iPRh,cM1,0.17018570292604923,cross_hemisphere
iPRh,cM2,0.17677808922629623,cross_hemisphere
iPRh,cM,0.17349265635243313,cross_hemisphere
iPRh,cDP,0.021506071126798768,cross_hemisphere
iPRh,cMO,0.027213301089873236,cross_hemisphere
iPRh,cVO,0.037799322826597356,cross_hemisphere
iPRh,cPAG,0.09016655144794371,cross_hemisphere
iPRh,cPRh,0.10015313977672685,cross_hemisphere
iPRh,cPir,0.1425715337257746,cross_hemisphere
iPRh,cPrL,0.04576057168444094,cross_hemisphere
iPRh,cVLThal,0.009623942231728107,cross_hemisphere
iPRh,cRSC,0.01056491477781482,cross_hemisphere
iPRh,cRSC-b,0.008210621314897564,cross_hemisphere
iPRh,cRSA,0.01056491477781482,cross_hemisphere
iPRh,cSuC,0.017156889737264727,cross_hemisphere
iPRh,cot,0.0808908763873852,cross_hemisphere
iPRh,cS2,0.15561652389171807,cross_hemisphere
iPRh,cS1,0.07577587552330937,cross_hemisphere
iPRh,cS1-b,0.12543021152096645,cross_hemisphere
iPRh,cTeA,0.12853405849899197,cross_hemisphere
iPRh,cIns,0.060238535217111484,cross_hemisphere
iPRh,cV,0.05524930663726772,cross_hemisphere
iPRh,cV-b,0.0350457138334974,cross_hemisphere
iPir,cPir,0.01750932399884811,cross_hemisphere
iPrL,cAcb,0.015138827297551002,cross_hemisphere
iPrL,cAI,0.040688545272383726,cross_hemisphere
iPrL,cAI-b,0.03250385180975802,cross_hemisphere
iPrL,cAIP,0.02336463159064327,cross_hemisphere
iPrL,cMDThal,0.022860550825369225,cross_hemisphere
iPrL,cCl,0.10193916221962712,cross_hemisphere
iPrL,cCPu,0.21131653430175862,cross_hemisphere
iPrL,cLEnt,0.027876268359142017,cross_hemisphere
iPrL,cEnt,0.014458341683728788,cross_hemisphere
iPrL,cDEn,0.043124614284886974,cross_hemisphere
iPrL,cEn,0.022022626955426203,cross_hemisphere
iPrL,cDP,0.01066290570118227,cross_hemisphere
iPrL,cPAG,0.05461936334590846,cross_hemisphere
iPrL,cPRh,0.007354511390371856,cross_hemisphere
iPrL,cPrL,0.10049960556313556,cross_hemisphere
iVLThal,cCg,0.021917917507694923,cross_hemisphere
iVLThal,cAcb,0.06161265154720509,cross_hemisphere
iVLThal,cBLP,0.008896040360293065,cross_hemisphere
iVLThal,cCl,0.008046526779034184,cross_hemisphere
iVLThal,cCPu,0.10182263285971481,cross_hemisphere
iVLThal,cHipp,0.009623882792761192,cross_hemisphere
iVLThal,cEct,0.01577633776949038,cross_hemisphere
iVLThal,cLEnt,0.12450511873604078,cross_hemisphere
iVLThal,cEnt,0.08152469911497348,cross_hemisphere
iVLThal,cDEn,0.01667334237324369,cross_hemisphere
iVLThal,cEn,0.009643453685080322,cross_hemisphere
iVLThal,cM1,0.01244798700804817,cross_hemisphere
iVLThal,cM2,0.018788728744690834,cross_hemisphere
iVLThal,cM,0.015628312354230345,cross_hemisphere
iVLThal,cDP,0.0498275640538568,cross_hemisphere
iVLThal,cMO,0.013113043970315662,cross_hemisphere
iVLThal,cVO,0.027167954870804895,cross_hemisphere
iVLThal,cPS,0.0076310192341907,cross_hemisphere
iVLThal,cPRh,0.012585810110558737,cross_hemisphere
iVLThal,cPir,0.045713493894960086,cross_hemisphere
iVLThal,cPrL,0.035188654021590514,cross_hemisphere
iVLThal,cRSC,0.011301441680990522,cross_hemisphere
iVLThal,cRSC-b,0.008527803220835522,cross_hemisphere
iVLThal,cRSA,0.011301441680990522,cross_hemisphere
iVLThal,cot,0.022538640314552938,cross_hemisphere
iRSC,cCg,0.04877361600880169,cross_hemisphere
iRSC,cEct,0.011756804653612387,cross_hemisphere
iRSC,cM1,0.01925840226132552,cross_hemisphere
iRSC,cM2,0.053684885654621976,cross_hemisphere
iRSC,cM,0.03676503200086801,cross_hemisphere
iRSC,cPS,0.010601426059887278,cross_hemisphere
iRSC,cRSC,0.1617076003485248,cross_hemisphere
iRSC,cRSC-b,0.11446190036317616,cross_hemisphere
iRSC,cRSA,0.1617076003485248,cross_hemisphere
iRSC-b,cCg,0.03303354309074879,cross_hemisphere
iRSC-b,cPnO,0.019751722407125822,cross_hemisphere
iRSC-b,cEct,0.007868211167765747,cross_hemisphere
iRSC-b,cM1,0.012920211577796816,cross_hemisphere
iRSC-b,cM2,0.03641653445129688,cross_hemisphere
iRSC-b,cM,0.024805052264074763,cross_hemisphere
iRSC-b,cPAG,0.0345211448465457,cross_hemisphere
iRSC-b,cPS,0.00709229483055682,cross_hemisphere
iRSC-b,cRSC,0.11334068467448122,cross_hemisphere
iRSC-b,cRSC-b,0.08336953839091428,cross_hemisphere
iRSC-b,cRSA,0.11334068467448122,cross_hemisphere
iRSC-b,cSuC,0.0317460671884905,cross_hemisphere
iRSC-b,cTeA,0.009005295097538862,cross_hemisphere
iRSA,cCg,0.04877361600880169,cross_hemisphere
iRSA,cEct,0.011756804653612387,cross_hemisphere
iRSA,cM1,0.01925840226132552,cross_hemisphere
iRSA,cM2,0.053684885654621976,cross_hemisphere
iRSA,cM,0.03676503200086801,cross_hemisphere
iRSA,cPS,0.010601426059887278,cross_hemisphere
iRSA,cRSC,0.1617076003485248,cross_hemisphere
